timestamp;user;category;application;event_type;event_relevance;event_src_path;event_dest_path;clipboard_content;mouse_coord;workbook;current_worksheet;worksheets;sheets;cell_content;cell_range;cell_range_number;window_size;slides;effect;hotkey;id;title;description;browser_url;eventQual;tab_moved_from_index;tab_moved_to_index;newZoomFactor;oldZoomFactor;tab_pinned;tab_audible;tab_muted;window_ingognito;file_size;tag_category;tag_type;tag_name;tag_title;tag_value;tag_checked;tag_html;tag_href;tag_innerText;tag_option;tag_attributes;xpath;xpath_full;screenshot
2026-08-01T09:00:00.336;Leonardo;Browser;Chrome;mouseMove;;;;;-400,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-08-01T09:00:04.861;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-08-01T09:00:10.130;Leonardo;Browser;Chrome;open;;;;;;;;;;;;;;;;;;;;https://erp.internal.com;;;;;;;;;;;;;;;;;;;;;;;;
2026-08-01T09:00:16.743;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/auth;;;;;;;;;;;;;;;;;;;;;;;;
2026-08-01T09:00:18.417;Leonardo;Browser;Chrome;paste;;;;leonardo@corp;;;;;;;;;;;;;;;;https://erp.internal.com/auth;;;;;;;;;;;;;;;;;;;;;;;;
2026-08-01T09:00:22.519;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/auth;;;;;;;;;;;;button;;;;;;;Login;;;;;
2026-08-01T09:00:25.427;Leonardo;Browser;Chrome;scroll;;;;;-0,998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-08-01T09:00:30.946;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Open Invoice 503;;;;;
2026-08-01T09:00:33.348;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;New Refund 802;;;;;
2026-08-01T09:00:39.968;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Open Invoice 502;;;;;
2026-08-01T09:00:39.968;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Open Invoice 502;;;;;
2026-08-01T09:00:41.861;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-08-01T09:00:44.849;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-902;;;;;
2026-08-01T09:00:47.893;Leonardo;Media;Spotify;click;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Play;;;;;
2026-08-01T09:00:49.746;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
